Date,gold,silver,vix,interest,usd_idx,au_returns,ag_returns,au_vol,ag_vol,au_mean,ag_mean,gold_lag1,gold_lag2,gold_lag5,silver_lag1,silver_lag2,silver_lag5
2010-04-08,81.52999877929688,1152.199951171875,18.11599922180176,3.8959999084472656,16.479999542236328,0.0011044529221913,-8.687147434402314e-05,0.0048216527154828,0.0090232269287773,-0.000379504119381,0.0056780671347042,0.0006141749403343,0.0036928040444353,-0.0049218940707515,0.0150392561414567,0.0019399928234989,0.0079358777333991
2010-04-09,81.08999633789062,1161.0999755859375,18.34000015258789,3.888000011444092,16.139999389648438,-0.0054114319069612,0.0076946946861798,0.0049731337903067,0.008525833993638,-0.0012622021801273,0.006071615771535,0.0011044529221913,0.0006141749403343,-0.0035835802114523,-8.687147434402314e-05,0.0150392561414567,0.0105432772839947
2010-04-12,80.55999755859375,1161.5999755859375,18.402999877929688,3.845999956130981,15.579999923706056,-0.0065573856905506,0.0004305334466219,0.0051845498580909,0.0085229913038264,-0.001380695948778,0.0050677297423335,-0.0054114319069612,0.0011044529221913,0.0038302087716026,0.0076946946861798,-8.687147434402314e-05,0.0069088395519363
2010-04-13,80.51000213623047,1152.800048828125,18.238000869750977,3.811000108718872,16.200000762939453,-0.0006207912592489,-0.007604536011493,0.0049876306105846,0.0086128974165288,-0.001050233239655,0.0037563515003787,-0.0065573856905506,-0.0054114319069612,0.0036928040444353,0.0004305334466219,0.0076946946861798,0.0019399928234989
2010-04-14,80.19000244140625,1159.0,18.40399932861328,3.8550000190734863,15.59000015258789,-0.0039825775814099,0.0053637562983291,0.0049459810469533,0.0086384179606237,-0.001583602004181,0.0048164820479579,-0.0006207912592489,-0.0065573856905506,0.0006141749403343,-0.007604536011493,0.0004305334466219,0.0150392561414567
2010-04-15,80.4800033569336,1159.699951171875,18.423999786376957,3.848000049591065,15.890000343322754,0.0036098987986223,0.0006037445188048,0.0047921606632458,0.0081042256368529,-0.0007304227172437,0.0040832687264985,-0.0039825775814099,-0.0006207912592489,0.0011044529221913,0.0053637562983291,-0.007604536011493,-8.687147434402314e-05
2010-04-16,80.81999969482422,1136.300048828125,17.66900062561035,3.7699999809265137,18.36000061035156,0.0042157078115046,-0.0203838959634375,0.0048415683811519,0.0094135900118837,4.950608505199646e-05,0.0009905514017553,0.0036098987986223,-0.0039825775814099,-0.0054114319069612,0.0006037445188048,0.0053637562983291,0.0076946946861798
2010-04-19,81.0,1135.199951171875,17.725000381469727,3.806999921798706,17.34000015258789,0.0022246987981045,-0.000968609062082,0.0046203471992982,0.0094008141796137,-0.0001110449122978,0.0002028065403534,0.0042157078115046,0.0036098987986223,-0.0065573856905506,-0.0203838959634375,0.0006037445188048,0.0004305334466219
2010-04-20,81.05000305175781,1138.5999755859375,17.815000534057617,3.805000066757202,15.729999542236328,0.0006171311620255,0.0029906122417675,0.0044293971604812,0.0084308138555598,-0.0004186122005387,0.0003078684821803,0.0022246987981045,0.0042157078115046,-0.0006207912592489,-0.000968609062082,-0.0203838959634375,-0.007604536011493
2010-04-21,81.16000366210938,1148.199951171875,18.072999954223636,3.73799991607666,16.31999969482422,0.0013562742452453,0.0083960401329297,0.0044293249622641,0.0083208615164139,-0.0003444022700476,-0.0003564531186723,0.0006171311620255,0.0022246987981045,-0.0039825775814099,0.0029906122417675,-0.000968609062082,0.0053637562983291
2010-04-22,81.56999969482422,1142.300048828125,18.006000518798828,3.7720000743865967,16.469999313354492,0.0050389834915044,-0.0051516397223859,0.0045102304781811,0.0084559589571199,4.905078688361916e-05,-0.0008629299434765,0.0013562742452453,0.0006171311620255,0.0036098987986223,0.0083960401329297,0.0029906122417675,0.0006037445188048
2010-04-23,81.3499984741211,1153.0999755859375,18.18899917602539,3.816999912261963,16.6200008392334,-0.0027007286631302,0.0094101301191763,0.0037563637742618,0.007851410792727,0.0003201211112667,-0.0006913864001768,0.0050389834915044,0.0013562742452453,0.0042157078115046,-0.0051516397223859,0.0083960401329297,-0.0203838959634375
2010-04-26,81.4800033569336,1153.5,18.333999633789062,3.815000057220459,17.469999313354492,0.0015968176499997,0.0003468520092837,0.0036870823830422,0.0078645848706335,0.0011355414453217,-0.0006997545439107,-0.0027007286631302,0.0050389834915044,0.0022246987981045,0.0094101301191763,-0.0051516397223859,-0.000968609062082
2010-04-27,82.1500015258789,1161.699951171875,18.11599922180176,3.690000057220459,22.809999465942383,0.008189230499495,0.0070836088740066,0.0039461319919965,0.0077282534609073,0.0020165436211961,0.0007690599446392,0.0015968176499997,-0.0027007286631302,0.0006171311620255,0.0003468520092837,0.0094101301191763,0.0029906122417675
2010-04-28,82.37999725341797,1171.300048828125,18.10700035095215,3.7730000019073486,21.07999992370605,0.0027957926099566,0.0082298772751341,0.0038601991240733,0.0078050991958313,0.0026943806403328,0.0010556720423197,0.008189230499495,0.0015968176499997,0.0013562742452453,0.0070836088740066,0.0003468520092837,0.0083960401329297
2010-04-29,82.0,1168.4000244140625,18.548999786376957,3.7279999256134033,18.440000534057617,-0.0046234084032825,-0.0024789723540687,0.0040184731592325,0.0076898994883553,0.0018710499201423,0.0007474003550323,0.0027957926099566,0.008189230499495,0.0050389834915044,0.0082298772751341,0.0070836088740066,-0.0051516397223859
2010-04-30,81.87000274658203,1180.0999755859375,18.61100006103516,3.663000106811523,22.049999237060547,-0.001586590327808,0.0099638475346921,0.0038643581775132,0.00777152705543,0.001290820106211,0.0037821747048453,-0.0046234084032825,0.0027957926099566,-0.0027007286631302,-0.0024789723540687,0.0082298772751341,0.0094101301191763
2010-05-03,82.2699966430664,1182.699951171875,18.8129997253418,3.704999923706055,20.190000534057617,0.0048738234405325,0.0022007590281972,0.003861747536686,0.0075650464617153,0.0015557325704538,0.0040991115138732,-0.001586590327808,-0.0046234084032825,0.0015968176499997,0.0099638475346921,-0.0024789723540687,0.0003468520092837
2010-05-04,83.30000305175781,1168.5999755859375,17.81800079345703,3.61299991607666,23.84000015258789,0.0124421054315667,-0.0119934887431519,0.0045818948164919,0.0081042506864444,0.0027382299974079,0.0026007014153813,0.0048738234405325,-0.001586590327808,0.008189230499495,0.0022007590281972,0.0099638475346921,0.0070836088740066
2010-05-05,84.08000183105469,1174.5999755859375,17.51099967956543,3.549999952316284,24.90999984741211,0.0093201625376805,0.0051212130747999,0.0048845932199168,0.0081429692510815,0.0035346188266514,0.0022732187095683,0.0124421054315667,0.0048738234405325,0.0027957926099566,-0.0119934887431519,0.0022007590281972,0.0082298772751341
2010-05-06,84.88999938964844,1196.9000244140625,17.493000030517578,3.3980000019073486,32.79999923706055,0.0095875452137401,0.0188072579736531,0.005182208976317,0.0084874648849713,0.003989474998875,0.0046691084791722,0.0093201625376805,0.0124421054315667,-0.0046234084032825,0.0051212130747999,-0.0119934887431519,-0.0024789723540687
2010-05-07,84.44999694824219,1210.0,18.429000854492188,3.428999900817871,40.95000076293945,-0.0051966864430165,0.0108854583137159,0.0054124817601996,0.0087000308526184,0.0037398792208864,0.0048166412986262,0.0095875452137401,0.0093201625376805,-0.001586590327808,0.0188072579736531,0.0051212130747999,0.0099638475346921
2010-05-10,84.16000366210938,1200.4000244140625,18.530000686645508,3.5390000343322754,28.84000015258789,-0.0034398146138927,-0.0079655046863022,0.0052993175541039,0.0088864383736245,0.0032362159944971,0.0039854056290676,-0.0051966864430165,0.0095875452137401,0.0048738234405325,0.0108854583137159,0.0188072579736531,0.0022007590281972
2010-05-11,84.47000122070312,1219.9000244140625,19.27199935913086,3.5350000858306885,28.31999969482422,0.0036766636876708,0.0161140532633742,0.0049546316214648,0.0094271424392143,0.0027849593133147,0.0048884500680043,-0.0034398146138927,-0.0051966864430165,0.0124421054315667,-0.0079655046863022,0.0108854583137159,-0.0119934887431519
2010-05-12,84.83000183105469,1242.699951171875,19.63999938964844,3.566999912261963,25.520000457763672,0.0042528192139063,0.0185174843521243,0.0049271661858511,0.009767716438733,0.0029306619737097,0.0059172107757033,0.0036766636876708,-0.0034398146138927,0.0093201625376805,0.0161140532633742,-0.0079655046863022,0.0051212130747999
2010-05-13,85.20999908447266,1228.800048828125,19.47599983215332,3.563999891281128,26.68000030517578,0.0044695116908665,-0.0112482693901463,0.0047126402836843,0.0102751697103782,0.0038399539831246,0.0050402810720956,0.0042528192139063,0.0036766636876708,0.0095875452137401,0.0185174843521243,0.0161140532633742,0.0188072579736531
2010-05-14,86.0999984741211,1227.4000244140625,19.20199966430664,3.441999912261963,31.239999771118164,0.0103906066160146,-0.0011399922839632,0.004988545140581,0.0103006902963073,0.0050376736775069,0.0039298970902301,0.0044695116908665,0.0042528192139063,-0.0051966864430165,-0.0112482693901463,0.0185174843521243,0.0108854583137159
2010-05-17,86.20999908447266,1227.699951171875,18.834999084472656,3.4719998836517334,30.84000015258789,0.0012767758905845,0.0002443295688869,0.0050002581444172,0.0088738748667593,0.0046779689225121,0.003734254144299,0.0103906066160146,0.0044695116908665,-0.0034398146138927,-0.0011399922839632,-0.0112482693901463,-0.0079655046863022
2010-05-18,87.16000366210938,1214.300048828125,18.854999542236328,3.375999927520752,33.54999923706055,0.01095938249026,-0.0109746411440639,0.0052814300948394,0.0093898227859446,0.0045296966283814,0.0038361389042078,0.0012767758905845,0.0103906066160146,0.0036766636876708,0.0002443295688869,-0.0011399922839632,0.0161140532633742
2010-05-19,86.38999938964844,1192.5999755859375,18.090999603271484,3.358999967575073,35.31999969482422,-0.0088736307866378,-0.0180320420529828,0.0059084371260102,0.0104723546694767,0.0027103172959495,0.0015208133914296,0.01095938249026,0.0012767758905845,0.0042528192139063,-0.0109746411440639,0.0002443295688869,0.0185174843521243
2010-05-20,85.56999969482422,1187.800048828125,17.694000244140625,3.263999938964844,45.790000915527344,-0.0095371704421449,-0.0040328795279187,0.0065109768894514,0.0104562599303148,0.000797845730361,-0.0007632003587275,-0.0088736307866378,0.01095938249026,0.0044695116908665,-0.0180320420529828,-0.0109746411440639,-0.0112482693901463
2010-05-21,85.37000274658203,1175.699951171875,17.631000518798828,3.200000047683716,40.09999847412109,-0.0023399676686773,-0.0102392243472093,0.0065670850280062,0.0106774679712962,0.001083517607795,-0.0028756686248201,-0.0095371704421449,-0.0088736307866378,0.0103906066160146,-0.0040328795279187,-0.0180320420529828,-0.0011399922839632
2010-05-24,86.20999908447266,1193.800048828125,17.98200035095215,3.226999998092652,38.31999969482422,0.0097913864072001,0.0152778642933914,0.0066689815218554,0.0109710620327542,0.0024066377099042,-0.0005513317268507,-0.0023399676686773,-0.0095371704421449,0.0012767758905845,-0.0102392243472093,-0.0040328795279187,0.0002443295688869
2010-05-25,86.77999877929688,1197.800048828125,17.76300048828125,3.157999992370605,34.61000061035156,0.0065899967014646,0.0033450439592239,0.0067141785170193,0.0109727394780168,0.0026979710112836,-0.0018282326572657,0.0097913864072001,-0.0023399676686773,0.01095938249026,0.0152778642933914,-0.0102392243472093,-0.0109746411440639
2010-05-26,87.12000274658203,1213.300048828125,18.29199981689453,3.2179999351501465,35.02000045776367,0.0039103438475648,0.0128573787066914,0.0066130181371875,0.0111822285159913,0.0026637234746495,-0.002394243221809,0.0065899967014646,0.0097913864072001,-0.0088736307866378,0.0033450439592239,0.0152778642933914,-0.0180320420529828
2010-05-27,86.18000030517578,1211.9000244140625,18.457000732421875,3.338000059127808,29.68000030517578,-0.0108483744222923,-0.0011545641821727,0.0072524993633616,0.0111110201569975,0.0011319348633336,-0.0013848727010117,0.0039103438475648,0.0065899967014646,-0.0095371704421449,0.0128573787066914,0.0033450439592239,-0.0040328795279187
2010-05-28,86.4800033569336,1212.199951171875,18.410999298095703,3.3010001182556152,32.06999969482422,0.0034750764195721,0.0002474541168793,0.0070879145022695,0.011076573036682,0.0004403818436893,-0.0012461280609274,-0.0108483744222923,0.0039103438475648,-0.0023399676686773,-0.0011545641821727,0.0128573787066914,-0.0102392243472093
2010-06-01,86.63999938964844,1224.800048828125,18.540000915527344,3.2960000038146973,35.540000915527344,0.0018483834996415,0.0103407549730769,0.0070274680368027,0.0110908398457907,0.000497542604595,-0.0002364855205084,0.0034750764195721,-0.0108483744222923,0.0097913864072001,0.0002474541168793,-0.0011545641821727,0.0152778642933914
2010-06-02,86.79000091552734,1220.5999755859375,18.304000854492188,3.3340001106262207,30.170000076293945,0.0017298225568692,-0.0034350841009711,0.007012238930332,0.0111479458623143,-0.0004254133887439,0.0005174701838008,0.0018483834996415,0.0034750764195721,0.0065899967014646,0.0103407549730769,0.0002474541168793,0.0033450439592239
2010-06-03,87.13999938964844,1208.300048828125,17.920000076293945,3.378999948501587,29.459999084472656,0.0040245954801132,-0.0101280676648454,0.0066495277933274,0.0110419617480708,0.0008644092379311,0.0013078676226145,0.0017298225568692,0.0018483834996415,0.0039103438475648,-0.0034350841009711,0.0103407549730769,0.0128573787066914
2010-06-04,88.2300033569336,1216.199951171875,17.290000915527344,3.194999933242798,35.47999954223633,0.0124310655965108,0.0065167500940445,0.0068490039310077,0.0110684385777179,0.0030612328417967,0.0023628305848108,0.0040245954801132,0.0017298225568692,-0.0108483744222923,-0.0101280676648454,-0.0034350841009711,-0.0011545641821727
2010-06-07,88.4000015258789,1239.300048828125,18.152999877929688,3.184000015258789,36.56999969482422,0.0019249076231284,0.0188155399326858,0.0066420052854482,0.0110690803289893,0.0034877203709772,0.0052683070128004,0.0124310655965108,0.0040245954801132,0.0034750764195721,0.0065167500940445,-0.0101280676648454,0.0002474541168793
2010-06-08,88.38999938964844,1244.0,18.468000411987305,3.1679999828338623,33.70000076293945,-0.0001131527370252,0.003785250828535,0.0064594343319417,0.0108799476452892,0.0024972664565547,0.0041190456663147,0.0019249076231284,0.0124310655965108,0.0018483834996415,0.0188155399326858,0.0065167500940445,0.0103407549730769
2010-06-09,87.9000015258789,1228.5,18.18000030517578,3.187000036239624,33.72999954223633,-0.0055590121172554,-0.0125380813378909,0.0065671359353844,0.0111182097313502,0.0012823655746827,0.0025307331366032,-0.0001131527370252,0.0019249076231284,0.0017298225568692,0.003785250828535,0.0188155399326858,-0.0034350841009711
2010-06-10,87.16999816894531,1220.800048828125,18.34199905395508,3.319000005722046,30.56999969482422,-0.0083396080324663,-0.0062874914342162,0.0069334687755349,0.0106715314920108,5.737038667962078e-05,0.0006162461225125,-0.0055590121172554,-0.0001131527370252,0.0040245954801132,-0.0125380813378909,0.003785250828535,-0.0101280676648454
2010-06-11,87.51000213623047,1228.9000244140625,18.222000122070312,3.2160000801086426,28.790000915527344,0.0038928829410878,0.0066130586301318,0.0069267606020383,0.0099311500206756,0.0015314961230176,0.0013930084037429,-0.0083396080324663,-0.0055590121172554,0.0124310655965108,-0.0062874914342162,-0.0125380813378909,0.0065167500940445
2010-06-14,86.51000213623047,1223.300048828125,18.402000427246094,3.275000095367432,28.57999992370605,-0.0114930580732782,-0.0045673151891933,0.0074393078059003,0.0096743770684246,3.468267373260593e-05,0.0009115314731357,0.0038928829410878,-0.0083396080324663,0.0019249076231284,0.0066130586301318,-0.0062874914342162,0.0188155399326858
2010-06-15,85.9800033569336,1233.199951171875,18.569000244140625,3.309999942779541,25.8700008392334,-0.0061452887744077,0.0080602124493862,0.0072370238512191,0.0098372731518245,-0.0007646845536723,0.0006834772207666,-0.0114930580732782,0.0038928829410878,-0.0001131527370252,-0.0045673151891933,0.0066130586301318,0.003785250828535
2010-06-16,86.08000183105469,1229.300048828125,18.43199920654297,3.282000064849853,25.920000076293945,0.001162367573694,-0.0031674360237801,0.0072360051367688,0.009865062906819,-0.0008214300519898,0.0007102420284857,-0.0061452887744077,-0.0114930580732782,-0.0055590121172554,0.0080602124493862,-0.0045673151891933,-0.0125380813378909
2010-06-17,85.69000244140625,1247.5,18.767000198364254,3.190000057220459,25.049999237060547,-0.0045409565128476,0.0146966072321115,0.0068338823330966,0.0100184101961466,-0.0016779852512859,0.0031927095181814,0.001162367573694,-0.0061452887744077,-0.0083396080324663,-0.0031674360237801,0.0080602124493862,-0.0062874914342162
2010-06-18,85.69999694824219,1257.199951171875,19.174999237060547,3.2230000495910645,23.950000762939453,0.0001166288217848,0.0077454384589495,0.0065803728404666,0.0090673751565049,-0.0029094289287585,0.0033155783546719,-0.0045409565128476,0.001162367573694,0.0038928829410878,0.0146966072321115,-0.0031674360237801,0.0066130586301318
2010-06-21,85.93000030517578,1239.699951171875,18.802000045776367,3.243000030517578,24.8799991607666,0.0026802248826205,-0.0140176116275721,0.0062628868213279,0.0096695148035871,-0.0028338972028093,3.2263198646143886e-05,0.0001166288217848,-0.0045409565128476,-0.0114930580732782,0.0077454384589495,0.0146966072321115,-0.0045673151891933
2010-06-22,86.11000061035156,1239.9000244140625,18.895999908447266,3.1659998893737797,27.049999237060547,0.0020925409195409,0.000161375419093,0.0062476813987783,0.0092673134360544,-0.0026133278371527,-0.000330124342298,0.0026802248826205,0.0001166288217848,-0.0061452887744077,-0.0140176116275721,0.0077454384589495,0.0080602124493862
2010-06-23,85.73999786376953,1234.0999755859375,18.45400047302246,3.115000009536743,26.90999984741211,-0.0043061195415023,-0.0046888111998948,0.0059391326198547,0.0089116537944925,-0.0024880385795773,0.0004548026715015,0.0020925409195409,0.0026802248826205,0.001162367573694,0.000161375419093,-0.0140176116275721,-0.0031674360237801
2010-06-24,85.7300033569336,1245.5,18.731000900268555,3.122999906539917,29.739999771118164,-0.0001165744069062,0.0091951160259858,0.0057289524644019,0.0090597600105334,-0.0016657352170213,0.0020030634175217,-0.0043061195415023,0.0020925409195409,-0.0045409565128476,-0.0046888111998948,0.000161375419093,0.0146966072321115
2010-06-25,85.30999755859375,1255.800048828125,19.104999542236328,3.11299991607666,28.530000686645508,-0.004911209545162,0.0082358028598602,0.0057066366422137,0.0088325315350277,-0.0025461444656463,0.0021653378404946,-0.0001165744069062,-0.0043061195415023,0.0001166288217848,0.0091951160259858,-0.0046888111998948,0.0077454384589495
2010-06-28,85.6500015258789,1238.199951171875,18.67300033569336,3.032000064849853,29.0,0.0039775902828625,-0.0141141859117286,0.0053320989990962,0.0094674327149913,-0.0009990796300323,0.001210650768241,-0.004911209545162,-0.0001165744069062,0.0026802248826205,0.0082358028598602,0.0091951160259858,-0.0140176116275721
2010-06-29,86.02999877929688,1242.0,18.5939998626709,2.9670000076293945,34.130001068115234,0.0044268158585732,0.0030643108430572,0.0053696469317355,0.0094758560627291,5.813083326579775e-05,0.0007110606076081,0.0039775902828625,-0.004911209545162,0.0020925409195409,-0.0141141859117286,0.0082358028598602,0.000161375419093
2010-06-30,86.0199966430664,1245.5,18.67099952697754,2.950999975204468,34.540000915527344,-0.0001162701134304,0.002814072208811,0.0053483603872025,0.0092507730523117,-6.973293544665941e-05,0.0013092114308672,0.0044268158585732,0.0039775902828625,-0.0043061195415023,0.0030643108430572,-0.0141141859117286,-0.0046888111998948
2010-07-01,84.72000122070312,1206.300048828125,17.760000228881836,2.927000045776367,32.86000061035156,-0.0152280726287255,-0.031979191653301,0.0062277940634537,0.0116815386220175,-0.0011384445470344,-0.0033583684576739,-0.0001162701134304,0.0044268158585732,-0.0001165744069062,0.002814072208811,0.0030643108430572,0.0091951160259858
2010-07-02,84.43000030517578,1207.4000244140625,17.697999954223633,2.9790000915527344,30.1200008392334,-0.0034289234058774,0.0009114435337513,0.0061297930947936,0.0114760765747512,-0.0014929997698006,-0.0040417679501937,-0.0152280726287255,-0.0001162701134304,-0.004911209545162,-0.031979191653301,0.002814072208811,0.0082358028598602
2010-07-06,84.08000183105469,1194.800048828125,17.83300018310547,2.931999921798706,29.649999618530277,-0.0041540439497255,-0.0104904593735361,0.0052498143192605,0.0115900989191226,-0.0021764266530352,-0.0036890527247901,-0.0034289234058774,-0.0152280726287255,0.0039775902828625,0.0009114435337513,-0.031979191653301,-0.0141141859117286
2010-07-07,83.81999969482422,1198.5999755859375,17.979000091552734,2.9800000190734863,26.84000015258789,-0.0030971094901463,0.0031753404461197,0.0051616555290418,0.0107344651393292,-0.002695391694004,-0.0033876562220875,-0.0041540439497255,-0.0034289234058774,0.0044268158585732,-0.0104904593735361,0.0009114435337513,0.0030643108430572
2010-07-08,83.81999969482422,1195.800048828125,17.851999282836914,3.0199999809265137,25.709999084472656,0.0,-0.0023387303754459,0.005164366629738,0.0106640863605581,-0.0022647797398537,-0.0031526481396426,-0.0030971094901463,-0.0041540439497255,-0.0001162701134304,0.0031753404461197,-0.0104904593735361,0.002814072208811
2010-07-09,83.94999694824219,1209.5999755859375,18.05299949645996,3.055999994277954,24.979999542236328,0.0015497083153822,0.0114742479618619,0.0051886771103107,0.0107513319937795,-0.0020981514676249,-0.002924734946055,0.0,-0.0030971094901463,-0.0152280726287255,-0.0023387303754459,0.0031753404461197,-0.031979191653301
2010-07-12,84.19999694824219,1198.5,17.89699935913086,3.0460000038146973,24.43000030517578,0.0029735378326649,-0.0092189313672459,0.0051048251564977,0.0108456009400006,-0.0013096767298422,-0.0046702083687656,0.0015497083153822,0.0,-0.0034289234058774,0.0114742479618619,-0.0023387303754459,0.0009114435337513
2010-07-13,83.63999938964844,1213.300048828125,18.23699951171875,3.114000082015991,24.559999465942383,-0.0066730177410575,0.0122731854274533,0.0050515365028232,0.0111082223421095,-0.0023747375322342,-0.0020314712348474,0.0029735378326649,0.0015497083153822,-0.0041540439497255,-0.0092189313672459,0.0114742479618619,-0.0104904593735361
2010-07-14,83.43000030517578,1206.800048828125,18.27400016784668,3.049999952316284,24.88999938964844,-0.0025139066912189,-0.0053716915561609,0.0045794665931757,0.0111239320069256,-0.0030688097872134,-0.0028750714747692,-0.0066730177410575,0.0029735378326649,-0.0030971094901463,0.0122731854274533,-0.0092189313672459,0.0031753404461197
2010-07-15,82.55999755859375,1208.0999755859375,18.34600067138672,2.9779999256134038,25.13999938964844,-0.0104826884098939,0.0010765885711429,0.0048768913997248,0.0109537088944826,-0.0041054516168598,-0.003048819838536,-0.0025139066912189,-0.0066730177410575,0.0,-0.0053716915561609,0.0122731854274533,-0.0023387303754459
2010-07-16,82.48999786376953,1188.0,17.773000717163086,2.938999891281128,26.25,-0.0008482241861571,-0.016777636394284,0.0048326235527564,0.0114796684091523,-0.0026674667726029,-0.0015286643126343,-0.0104826884098939,-0.0025139066912189,0.0015497083153822,0.0010765885711429,-0.0053716915561609,0.0114742479618619
2010-07-19,82.51000213623047,1181.699951171875,17.534000396728516,2.96399998664856,25.96999931335449,0.0002424760310174,-0.005317182597859,0.0048210011166189,0.0108713530115857,-0.0023003268289134,-0.0021515269257954,-0.0008482241861571,-0.0104826884098939,0.0029735378326649,-0.016777636394284,0.0010765885711429,-0.0092189313672459
2010-07-20,82.75,1191.5,17.684999465942383,2.931999921798706,23.93000030517578,0.0029044902503563,0.0082589792140655,0.0049139297499587,0.0108962904837184,-0.0015944734089052,-0.0002765830670352,0.0002424760310174,-0.0008482241861571,-0.0066730177410575,-0.005317182597859,-0.016777636394284,0.0122731854274533
2010-07-21,83.38999938964844,1191.5999755859375,17.79800033569336,2.8919999599456787,25.63999938964844,0.0077043765224799,8.390381185885774e-05,0.0052472224092134,0.010584686042245,-0.0005143248076426,-0.0005857267304613,0.0029044902503563,0.0002424760310174,-0.0025139066912189,0.0082589792140655,-0.005317182597859,-0.0053716915561609
