Date,gold,silver,vix,interest,usd_idx,au_returns,ag_returns,au_vol,ag_vol,au_mean,ag_mean
2010-02-23,80.8499984741211,1102.699951171875,15.887999534606934,3.690999984741211,21.3700008392334,0.0042141403045372694,-0.008937923213824531,0.0043127881007688764,0.014680909704762131,0.000682590819298352,0.003412985907509613
2010-02-24,80.8499984741211,1096.5,15.9399995803833,3.694999933242798,20.270000457763672,0.0,-0.005638384626172894,0.004284142399039239,0.014695838751170823,0.0012320457872310104,0.0018222526386068374
2010-02-25,80.79000091552734,1107.800048828125,16.110000610351562,3.6419999599456787,20.100000381469727,-0.000742360326350926,0.010252821817720683,0.004299276532993356,0.014857053045211732,0.0009451657697918192,0.002931149444878772
2010-02-26,80.36000061035156,1118.300048828125,16.5,3.5950000286102295,19.5,-0.005336659281853923,0.009433608021292231,0.004520094349153227,0.014678676363888499,0.00046149473874387766,0.0021786260691728575
2010-03-01,80.66000366210938,1117.800048828125,16.448999404907227,3.6059999465942383,19.260000228881836,0.0037262873050737506,-0.00044720717901420117,0.004543086237435645,0.01467663001047993,0.00042241827031036793,0.0025643636133266976
2010-03-02,80.5199966430664,1136.9000244140625,17.04400062561035,3.614000082015991,19.059999465942383,-0.0017372757661139652,0.01694277009135818,0.004362367844184422,0.015047363437413995,0.0010236011575303155,0.0015601748090273769
2010-03-03,79.9800033569336,1142.699951171875,17.30900001525879,3.625,18.829999923706055,-0.006728913690074956,0.005088558812882546,0.004595890646459695,0.014545981248439376,-0.0004988709460251767,0.0020511683383372865
2010-03-04,80.55999755859375,1132.5999755859375,17.1560001373291,3.6059999465942383,18.719999313354492,0.007225572714031923,-0.008877987298245592,0.0047557611241883764,0.014523091700857103,0.0001988022941352712,0.0012974478408892308
2010-03-05,80.43000030517578,1134.800048828125,17.36199951171875,3.681999921798706,17.420000076293945,-0.0016149733945858948,0.0019406138387151374,0.004711044867452278,0.014458909748125805,-0.00026075520439339933,0.0011967696949822056
2010-03-08,80.43000030517578,1123.5999755859375,17.25200080871582,3.7079999446868896,17.790000915527344,0.0,-0.009918672460992171,0.0044869019466762285,0.010290228806466593,-9.941821353367229e-05,0.0009838197803719393
2010-03-09,80.58999633789062,1122.0,17.31800079345703,3.7009999752044678,17.920000076293945,0.0019872821849003146,-0.0014249874190179776,0.004279574552201128,0.009949013753796277,-0.0003221040254973678,0.0017351133598525945
2010-03-10,80.44999694824219,1107.800048828125,16.993999481201172,3.7200000286102295,18.56999969482422,-0.0017386913903855346,-0.012736696406978158,0.004279505207511272,0.010257486950429714,-0.0004959731645359212,0.0010252821817720683
2010-03-11,80.31999969482422,1108.0,17.13599967956543,3.7200000286102295,18.059999465942383,-0.0016171833608755045,0.00018047763156562316,0.004106722965904119,0.010077899814276066,-0.000583455467988379,1.8047763156562144e-05
2010-03-12,79.83000183105469,1101.5,17.02400016784668,3.7100000381469727,17.579999923706055,-0.00611925554928795,-0.0058837010648312765,0.004309870945550308,0.010192551879769444,-0.0006617150947317819,-0.0015136831454557887
2010-03-15,80.25,1105.0999755859375,17.08300018310547,3.7039999961853027,18.0,0.005247365415493372,0.0032629192601636168,0.004464198126019751,0.009546382323150734,-0.0005096072836898197,-0.001142670501538007
2010-03-16,79.75,1122.199951171875,17.33300018310547,3.6530001163482666,17.690000534057617,-0.0062500203451712946,0.01535519430323725,0.00457591575793772,0.010007388022704152,-0.0009608817415955526,-0.0013014280803500997
2010-03-17,79.63999938964844,1124.0,17.50200080871582,3.6419999599456787,16.90999984741211,-0.001380270132840455,0.001602750647837658,0.00426042798466198,0.008118376087668158,-0.00042601738587210255,-0.0016500088968545885
2010-03-18,80.22000122070312,1127.4000244140625,17.406999588012695,3.671999931335449,16.6200008392334,0.00725640402673575,0.0030203668490292684,0.0041433051342296195,0.00814166051184062,-0.0004229342546017199,-0.0004601734821271026
2010-03-19,80.72000122070312,1107.4000244140625,17.017000198364258,3.687000036239624,16.969999313354492,0.006213515609189026,-0.017899170867508113,0.004366480849741583,0.009061866433278021,0.0003599146457757722,-0.0024441519527494274
2010-03-22,80.6500015258789,1099.300048828125,16.920000076293945,3.6630001068115234,16.8700008392334,-0.0008675676770573162,-0.00734128943287008,0.00432401668084687,0.009146530325895305,0.00027315787807004056,-0.0021864136499372185
2010-03-23,80.9000015258789,1103.5,17.011999130249023,3.680000066757202,16.350000381469727,0.0030950194347616187,0.003813288694503739,0.004357793643553193,0.009062382627090368,0.000383931603056171,-0.0016625860385850466
2010-03-24,81.83999633789062,1088.5999755859375,16.625999450683594,3.8289999961853027,17.549999237060547,0.011552233970445405,-0.013594502123719505,0.004947529969985358,0.009334840275333538,0.0017130241391392648,-0.0017483666102591812
2010-03-25,82.12000274658203,1092.699951171875,16.726999282836914,3.9010000228881836,18.399999618530273,0.0034155487005017126,0.003759208317871616,0.004983535678004015,0.009307087983521875,0.0022162973452769866,-0.0013904935416285823
2010-03-26,81.68000030517578,1104.199951171875,16.893999099731445,3.8550000190734863,17.770000457763672,-0.005372448004043383,0.010469393738636968,0.005152070710336175,0.009319321211334577,0.002290978099801443,0.00024481593871824236
2010-03-29,81.36000061035156,1110.300048828125,17.37299919128418,3.864000082015991,17.59000015258789,-0.003925418350479121,0.005509246408055013,0.005080542617183314,0.009155336842175205,0.001373699723204194,0.0004694486535073821
2010-03-30,81.47000122070312,1104.5,17.31599998474121,3.868000030517578,17.1299991607666,0.0013511100638508872,-0.0052375491774631945,0.005033425573137784,0.009217558324560051,0.0021338127641064124,-0.0015898256945626626
2010-03-31,81.06999969482422,1113.300048828125,17.511999130249023,3.8329999446868896,17.59000015258789,-0.004921894070751511,0.007935877733399111,0.005150058181674138,0.008547097798447223,0.0017796503703153069,-0.0009565129860065172
2010-04-01,80.77999877929688,1125.0999755859375,17.875999450683594,3.8589999675750732,17.469999313354492,-0.0035835802114523923,0.010543277283994743,0.0049775267587087845,0.008819879073934778,0.0006956519464964923,-0.00020422194250996982
2010-04-05,81.08999633789062,1132.9000244140625,18.104000091552734,3.99399995803833,17.020000457763672,0.0038302087716026996,0.006908839551936326,0.004799200326804075,0.008764098045220171,0.0004573212627378597,0.0022765790994344745
2010-04-06,81.38999938964844,1135.0999755859375,17.91699981689453,3.9679999351501465,16.229999542236328,0.003692804044435308,0.001939992823498996,0.004832281111937439,0.00876409121545682,0.0009133584348871222,0.003204707325071382
2010-04-07,81.44000244140625,1152.300048828125,18.184999465942383,3.86299991607666,16.6200008392334,0.0006141749403343219,0.015039256141456733,0.004830548809953233,0.009037961876623701,0.0006652739854443925,0.004327304069766681
2010-04-08,81.52999877929688,1152.199951171875,18.115999221801758,3.8959999084472656,16.479999542236328,0.001104452922191356,-8.687147434402314e-05,0.0048216527154828865,0.00902322692877739,-0.00037950411938101236,0.005678067134704229
2010-04-09,81.08999633789062,1161.0999755859375,18.34000015258789,3.888000011444092,16.139999389648438,-0.005411431906961217,0.007694694686179822,0.0049731337903067266,0.008525833993638035,-0.0012622021801273052,0.00607161577153505
2010-04-12,80.55999755859375,1161.5999755859375,18.402999877929688,3.8459999561309814,15.579999923706055,-0.006557385690550603,0.0004305334466219135,0.00518454985809096,0.008522991303826482,-0.0013806959487780272,0.005067729742333544
2010-04-13,80.51000213623047,1152.800048828125,18.238000869750977,3.811000108718872,16.200000762939453,-0.0006207912592489711,-0.007604536011493,0.004987630610584631,0.008612897416528823,-0.0010502332396550122,0.0037563515003787434
2010-04-14,80.19000244140625,1159.0,18.40399932861328,3.8550000190734863,15.59000015258789,-0.00398257758140992,0.005363756298329145,0.004945981046953356,0.008638417960623776,-0.001583602004181093,0.0048164820479579765
2010-04-15,80.4800033569336,1159.699951171875,18.423999786376953,3.8480000495910645,15.890000343322754,0.003609898798622335,0.0006037445188048611,0.004792160663245899,0.008104225636852971,-0.0007304227172437083,0.004083268726498552
2010-04-16,80.81999969482422,1136.300048828125,17.66900062561035,3.7699999809265137,18.360000610351562,0.004215707811504656,-0.020383895963437555,0.004841568381151934,0.009413590011883782,4.950608505199646e-05,0.000990551401755322
2010-04-19,81.0,1135.199951171875,17.725000381469727,3.806999921798706,17.34000015258789,0.002224698798104552,-0.000968609062082012,0.004620347199298284,0.009400814179613734,-0.0001110449122978183,0.00020280654035348842
2010-04-20,81.05000305175781,1138.5999755859375,17.815000534057617,3.805000066757202,15.729999542236328,0.0006171311620255271,0.0029906122417675506,0.004429397160481236,0.008430813855559839,-0.0004186122005387964,0.00030786848218034387
2010-04-21,81.16000366210938,1148.199951171875,18.072999954223633,3.73799991607666,16.31999969482422,0.00135627424524534,0.008396040132929772,0.004429324962264136,0.008320861516413964,-0.00034440227004769455,-0.0003564531186723521
2010-04-22,81.56999969482422,1142.300048828125,18.006000518798828,3.7720000743865967,16.469999313354492,0.005038983491504494,-0.00515163972238596,0.004510230478181195,0.008455958957119982,4.905078688361916e-05,-0.0008629299434765458
2010-04-23,81.3499984741211,1153.0999755859375,18.18899917602539,3.816999912261963,16.6200008392334,-0.002700728663130285,0.009410130119176331,0.003756363774261847,0.007851410792727099,0.0003201211112667124,-0.0006913864001768949
2010-04-26,81.4800033569336,1153.5,18.333999633789062,3.815000057220459,17.469999313354492,0.001596817649999729,0.00034685200928378336,0.003687082383042217,0.007864584870633594,0.0011355414453217455,-0.0006997545439107078
2010-04-27,82.1500015258789,1161.699951171875,18.115999221801758,3.690000057220459,22.809999465942383,0.008189230499495081,0.007083608874006646,0.0039461319919965095,0.007728253460907398,0.002016543621196151,0.0007690599446392567
2010-04-28,82.37999725341797,1171.300048828125,18.10700035095215,3.7730000019073486,21.079999923706055,0.0027957926099566096,0.008229877275134146,0.003860199124073398,0.0078050991958313895,0.002694380640332804,0.001055672042319757
2010-04-29,82.0,1168.4000244140625,18.548999786376953,3.7279999256134033,18.440000534057617,-0.004623408403282515,-0.002478972354068754,0.004018473159232589,0.007689899488355379,0.001871049920142319,0.0007474003550323951
2010-04-30,81.87000274658203,1180.0999755859375,18.611000061035156,3.6630001068115234,22.049999237060547,-0.001586590327808037,0.009963847534692136,0.0038643581775132975,0.007771527055430094,0.0012908201062110495,0.003782174704845364
2010-05-03,82.2699966430664,1182.699951171875,18.812999725341797,3.7049999237060547,20.190000534057617,0.0048738234405325785,0.0022007590281972016,0.003861747536686099,0.007565046461715349,0.0015557325704538521,0.004099111513873285
2010-05-04,83.30000305175781,1168.5999755859375,17.81800079345703,3.61299991607666,23.84000015258789,0.01244210543156675,-0.011993488743151995,0.00458189481649199,0.008104250686444403,0.002738229997407975,0.002600701415381331
2010-05-05,84.08000183105469,1174.5999755859375,17.51099967956543,3.549999952316284,24.90999984741211,0.009320162537680568,0.005121213074799913,0.0048845932199168525,0.008142969251081553,0.003534618826651498,0.002273218709568345
2010-05-06,84.88999938964844,1196.9000244140625,17.493000030517578,3.3980000019073486,32.79999923706055,0.00958754521374016,0.01880725797365313,0.005182208976317011,0.008487464884971362,0.003989474998875064,0.004669108479172254
2010-05-07,84.44999694824219,1210.0,18.429000854492188,3.428999900817871,40.95000076293945,-0.0051966864430165625,0.010885458313715984,0.005412481760199682,0.008700030852618435,0.0037398792208864365,0.004816641298626219
2010-05-10,84.16000366210938,1200.4000244140625,18.530000686645508,3.5390000343322754,28.84000015258789,-0.003439814613892741,-0.007965504686302246,0.005299317554103926,0.00888643837362456,0.003236215994497189,0.003985405629067617
2010-05-11,84.47000122070312,1219.9000244140625,19.27199935913086,3.5350000858306885,28.31999969482422,0.003676663687670803,0.016114053263374287,0.004954631621464814,0.009427142439214397,0.0027849593133147618,0.004888450068004381
2010-05-12,84.83000183105469,1242.699951171875,19.639999389648438,3.566999912261963,25.520000457763672,0.004252819213906304,0.018517484352124334,0.004927166185851141,0.009767716438733042,0.0029306619737097307,0.005917210775703399
2010-05-13,85.20999908447266,1228.800048828125,19.47599983215332,3.563999891281128,26.68000030517578,0.004469511690866564,-0.01124826939014631,0.004712640283684324,0.01027516971037827,0.0038399539831246387,0.005040281072095644
2010-05-14,86.0999984741211,1227.4000244140625,19.20199966430664,3.441999912261963,31.239999771118164,0.01039060661601463,-0.0011399922839632573,0.004988545140581099,0.010300690296307391,0.005037673677506906,0.0039298970902301045
2010-05-17,86.20999908447266,1227.699951171875,18.834999084472656,3.4719998836517334,30.84000015258789,0.001276775890584599,0.0002443295688869575,0.005000258144417246,0.00887387486675932,0.004677968922512108,0.0037342541442990803
2010-05-18,87.16000366210938,1214.300048828125,18.854999542236328,3.375999927520752,33.54999923706055,0.010959382490260027,-0.010974641144063931,0.00528143009483942,0.009389822785944666,0.004529696628381435,0.0038361389042078863
2010-05-19,86.38999938964844,1192.5999755859375,18.090999603271484,3.3589999675750732,35.31999969482422,-0.00887363078663785,-0.018032042052982835,0.005908437126010203,0.010472354669476713,0.002710317295949593,0.0015208133914296124
2010-05-20,85.56999969482422,1187.800048828125,17.694000244140625,3.2639999389648438,45.790000915527344,-0.009537170442144926,-0.004032879527918756,0.006510976889451409,0.01045625993031481,0.0007978457303610848,-0.0007632003587275767
2010-05-21,85.37000274658203,1175.699951171875,17.631000518798828,3.200000047683716,40.099998474121094,-0.0023399676686773714,-0.010239224347209393,0.006567085028006238,0.01067746797129628,0.0010835176077950038,-0.0028756686248201145
2010-05-24,86.20999908447266,1193.800048828125,17.98200035095215,3.2269999980926514,38.31999969482422,0.00979138640720017,0.015277864293391445,0.006668981521855431,0.010971062032754216,0.002406637709904295,-0.0005513317268507455
2010-05-25,86.77999877929688,1197.800048828125,17.76300048828125,3.1579999923706055,34.61000061035156,0.0065899967014646215,0.0033450439592239783,0.006714178517019389,0.010972739478016878,0.002697971011283677,-0.0018282326572657763
2010-05-26,87.12000274658203,1213.300048828125,18.29199981689453,3.2179999351501465,35.02000045776367,0.003910343847564868,0.012857378706691411,0.006613018137187595,0.0111822285159913,0.0026637234746495334,-0.002394243221809069
2010-05-27,86.18000030517578,1211.9000244140625,18.457000732421875,3.3380000591278076,29.68000030517578,-0.010848374422292346,-0.0011545641821727596,0.007252499363361602,0.011111020156997563,0.0011319348633336424,-0.0013848727010117138
2010-05-28,86.4800033569336,1212.199951171875,18.410999298095703,3.3010001182556152,32.06999969482422,0.0034750764195721844,0.00024745411687931155,0.007087914502269506,0.011076573036682084,0.00044038184368939796,-0.001246128060927457
2010-06-01,86.63999938964844,1224.800048828125,18.540000915527344,3.2960000038146973,35.540000915527344,0.001848383499641545,0.010340754973076925,0.007027468036802709,0.011090839845790755,0.0004975426045950925,-0.0002364855205084601
2010-06-02,86.79000091552734,1220.5999755859375,18.304000854492188,3.3340001106262207,30.170000076293945,0.001729822556869247,-0.003435084100971177,0.007012238930332084,0.01114794586231439,-0.00042541338874398554,0.0005174701838008153
2010-06-03,87.13999938964844,1208.300048828125,17.920000076293945,3.378999948501587,29.459999084472656,0.004024595480113293,-0.010128067664845416,0.00664952779332745,0.011041961748070808,0.0008644092379311288,0.0013078676226145572
2010-06-04,88.2300033569336,1216.199951171875,17.290000915527344,3.194999933242798,35.47999954223633,0.012431065596510879,0.006516750094044506,0.006849003931007777,0.01106843857771799,0.0030612328417967093,0.0023628305848108835
2010-06-07,88.4000015258789,1239.300048828125,18.152999877929688,3.184000015258789,36.56999969482422,0.0019249076231284351,0.018815539932685865,0.006642005285448229,0.011069080328989329,0.0034877203709772903,0.005268307012800409
2010-06-08,88.38999938964844,1244.0,18.468000411987305,3.1679999828338623,33.70000076293945,-0.00011315273702524639,0.0037852508285350526,0.00645943433194179,0.010879947645289245,0.002497266456554748,0.00411904566631477
2010-06-09,87.9000015258789,1228.5,18.18000030517578,3.187000036239624,33.72999954223633,-0.0055590121172554045,-0.012538081337890961,0.006567135935384422,0.011118209731350298,0.0012823655746827456,0.0025307331366032763
2010-06-10,87.16999816894531,1220.800048828125,18.341999053955078,3.319000005722046,30.56999969482422,-0.00833960803246638,-0.006287491434216247,0.006933468775534957,0.010671531492010881,5.737038667962078e-05,0.0006162461225125102
2010-06-11,87.51000213623047,1228.9000244140625,18.222000122070312,3.2160000801086426,28.790000915527344,0.0038928829410878932,0.0066130586301318735,0.006926760602038338,0.009931150020675631,0.001531496123017645,0.0013930084037429736
2010-06-14,86.51000213623047,1223.300048828125,18.402000427246094,3.2750000953674316,28.579999923706055,-0.011493058073278205,-0.004567315189193386,0.00743930780590036,0.009674377068424642,3.468267373260593e-05,0.0009115314731357037
2010-06-15,85.9800033569336,1233.199951171875,18.569000244140625,3.309999942779541,25.8700008392334,-0.0061452887744077814,0.008060212449386287,0.0072370238512191685,0.009837273151824578,-0.0007646845536723267,0.00068347722076664
2010-06-16,86.08000183105469,1229.300048828125,18.43199920654297,3.2820000648498535,25.920000076293945,0.0011623675736940977,-0.003167436023780156,0.007236005136768855,0.009865062906819048,-0.0008214300519898415,0.0007102420284857422
2010-06-17,85.69000244140625,1247.5,18.767000198364258,3.190000057220459,25.049999237060547,-0.004540956512847663,0.014696607232111584,0.006833882333096683,0.010018410196146606,-0.001677985251285937,0.003192709518181443
2010-06-18,85.69999694824219,1257.199951171875,19.174999237060547,3.2230000495910645,23.950000762939453,0.00011662882178486254,0.007745438458949523,0.00658037284046667,0.009067375156504923,-0.0029094289287585388,0.003315578354671944
2010-06-21,85.93000030517578,1239.699951171875,18.802000045776367,3.243000030517578,24.8799991607666,0.002680224882620593,-0.014017611627572136,0.006262886821327996,0.009669514803587142,-0.002833897202809323,3.2263198646143886e-05
2010-06-22,86.11000061035156,1239.9000244140625,18.895999908447266,3.1659998893737793,27.049999237060547,0.0020925409195409585,0.00016137541909309116,0.006247681398778342,0.009267313436054416,-0.0026133278371527026,-0.00033012434229805226
2010-06-23,85.73999786376953,1234.0999755859375,18.45400047302246,3.115000009536743,26.90999984741211,-0.004306119541502355,-0.004688811199894869,0.005939132619854714,0.00891165379449259,-0.002488038579577397,0.00045480267150155697
2010-06-24,85.7300033569336,1245.5,18.731000900268555,3.122999906539917,29.739999771118164,-0.00011657440690625508,0.009195116025985885,0.0057289524644019915,0.009059760010533413,-0.0016657352170213846,0.00200306341752177
2010-06-25,85.30999755859375,1255.800048828125,19.104999542236328,3.11299991607666,28.530000686645508,-0.004911209545162049,0.00823580285986029,0.0057066366422137485,0.008832531535027785,-0.0025461444656463793,0.002165337840494612
2010-06-28,85.6500015258789,1238.199951171875,18.67300033569336,3.0320000648498535,29.0,0.003977590282862576,-0.01411418591172865,0.005332098999096225,0.00946743271499134,-0.000999079630032301,0.0012106507682410853
2010-06-29,86.02999877929688,1242.0,18.5939998626709,2.9670000076293945,34.130001068115234,0.004426815858573206,0.0030643108430572184,0.005369646931735536,0.009475856062729144,5.813083326579775e-05,0.0007110606076081785
2010-06-30,86.0199966430664,1245.5,18.67099952697754,2.9509999752044678,34.540000915527344,-0.00011627011343047395,0.0028140722088110495,0.005348360387202515,0.009250773052311713,-6.973293544665941e-05,0.001309211430867299
2010-07-01,84.72000122070312,1206.300048828125,17.760000228881836,2.927000045776367,32.86000061035156,-0.015228072628725544,-0.03197919165330109,0.006227794063453785,0.011681538622017512,-0.0011384445470344474,-0.0033583684576739686
2010-07-02,84.43000030517578,1207.4000244140625,17.697999954223633,2.9790000915527344,30.1200008392334,-0.0034289234058774336,0.000911443533751355,0.006129793094793627,0.01147607657475122,-0.001492999769800677,-0.0040417679501937856
2010-07-06,84.08000183105469,1194.800048828125,17.83300018310547,2.931999921798706,29.649999618530273,-0.004154043949725515,-0.010490459373536166,0.005249814319260514,0.011590098919122622,-0.002176426653035288,-0.0036890527247901888
2010-07-07,83.81999969482422,1198.5999755859375,17.979000091552734,2.9800000190734863,26.84000015258789,-0.0030971094901463716,0.0031753404461197904,0.0051616555290418,0.010734465139329272,-0.002695391694004021,-0.0033876562220875187
2010-07-08,83.81999969482422,1195.800048828125,17.851999282836914,3.0199999809265137,25.709999084472656,0.0,-0.0023387303754459944,0.005164366629738079,0.010664086360558104,-0.0022647797398537856,-0.003152648139642631
2010-07-09,83.94999694824219,1209.5999755859375,18.05299949645996,3.055999994277954,24.979999542236328,0.0015497083153822365,0.011474247961861998,0.005188677110310784,0.010751331993779594,-0.002098151467624936,-0.00292473494605502
2010-07-12,84.19999694824219,1198.5,17.89699935913086,3.0460000038146973,24.43000030517578,0.0029735378326649015,-0.009218931367245903,0.005104825156497785,0.01084560094000067,-0.0013096767298422414,-0.00467020836876564
2010-07-13,83.63999938964844,1213.300048828125,18.23699951171875,3.114000082015991,24.559999465942383,-0.006673017741057512,0.012273185427453303,0.0050515365028232775,0.011108222342109578,-0.00237473753223425,-0.0020314712348474435
2010-07-14,83.43000030517578,1206.800048828125,18.27400016784668,3.049999952316284,24.889999389648438,-0.0025139066912189703,-0.005371691556160925,0.004579466593175754,0.011123932006925692,-0.0030688097872134676,-0.002875071474769258
2010-07-15,82.55999755859375,1208.0999755859375,18.34600067138672,2.9779999256134033,25.139999389648438,-0.010482688409893904,0.0010765885711429397,0.0048768913997248335,0.010953708894482602,-0.004105451616859811,-0.003048819838536069
2010-07-16,82.48999786376953,1188.0,17.773000717163086,2.938999891281128,26.25,-0.0008482241861571793,-0.016777636394284045,0.004832623552756489,0.011479668409152334,-0.002667466772602974,-0.0015286643126343643
2010-07-19,82.51000213623047,1181.699951171875,17.534000396728516,2.9639999866485596,25.969999313354492,0.00024247603101747352,-0.005317182597859029,0.004821001116618901,0.0108713530115857,-0.0023003268289134835,-0.0021515269257954025
2010-07-20,82.75,1191.5,17.684999465942383,2.931999921798706,23.93000030517578,0.0029044902503563724,0.00825897921406558,0.0049139297499587765,0.01089629048371847,-0.0015944734089052947,-0.0002765830670352281
2010-07-21,83.38999938964844,1191.5999755859375,17.79800033569336,2.8919999599456787,25.639999389648438,0.007704376522479944,8.390381185885774e-05,0.00524722240921348,0.01058468604224503,-0.0005143248076426633,-0.0005857267304613214
2010-07-22,82.5999984741211,1195.5,18.114999771118164,2.931999921798706,24.6299991607666,-0.009518728725830329,0.003267586547723767,0.00546486085962798,0.0106362820147369,-0.0014661976802256961,-2.5095038144345256e-05
2010-07-23,82.45999908447266,1187.699951171875,18.09600067138672,2.99399995803833,23.469999313354492,-0.0016963458777523638,-0.006545885229682703,0.005438971887087973,0.010669722975116806,-0.0017908030995391559,-0.0018271083572988153
2010-07-26,82.08999633789062,1183.0,18.19499969482422,2.99399995803833,22.729999542236328,-0.0044971544268030735,-0.003965037690309944,0.005452852685609628,0.01037244319046246,-0.0025378723254859533,-0.0013017189896052195
2010-07-27,82.18000030517578,1158.0,17.621000289916992,3.046999931335449,23.190000534057617,0.0010958054195013014,-0.02135920584544627,0.005453695757416482,0.010847398450385655,-0.0017609900094300724,-0.004664958116895176
2010-07-28,82.18000030517578,1160.4000244140625,17.42300033569336,3.000999927520752,24.25,0.0,0.002070415153658784,0.0053109379118009585,0.010655744099396248,-0.0015095993403081752,-0.003920747445913206
2010-07-29,81.63999938964844,1168.4000244140625,17.60099983215332,2.999000072479248,24.1299991607666,-0.006592636703257702,0.006870518122281092,0.005190384376211119,0.010797095822748955,-0.001120594169644555,-0.0033413544907993907
2010-07-30,81.54000091552734,1181.699951171875,17.98699951171875,2.9070000648498535,23.5,-0.001225621846449294,0.011318725915850668,0.0051705806832882655,0.0111753632434379,-0.0011583339356737664,-0.0005317182597859193
2010-08-02,80.94000244140625,1183.4000244140625,18.402999877929688,2.9630000591278076,22.010000228881836,-0.007385539008180981,0.0014376335483021452,0.0044405542220916465,0.008920050052630446,-0.001921135439593612,0.00014376335483019814
2010-08-03,80.5999984741211,1185.199951171875,18.406999588012695,2.9140000343322754,22.6299991607666,-0.0042095390297976635,0.0015198236281605902,0.004454833231358223,0.008927255669887833,-0.0026325383676090155,-0.0005301522037603009
2010-08-04,80.88999938964844,1193.699951171875,18.26300048828125,2.9519999027252197,22.209999084472656,0.003591568903327371,0.007146190694943367,0.004604037587765747,0.008807086380961416,-0.0030438191295242725,0.00017607648454814998
2010-08-05,80.81999969482422,1197.199951171875,18.308000564575195,2.9149999618530273,22.100000381469727,-0.0008657436100755225,0.0029277699971361685,0.004599365122248959,0.008802726346795976,-0.002178520617948792,0.00014209482948939015
2010-08-06,80.41000366210938,1203.4000244140625,18.458999633789062,2.8239998817443848,21.739999771118164,-0.005085863771318144,0.005165447880548518,0.004637152346789404,0.0088575553399762,-0.0025174724073053706,0.0013132281405125123
2010-08-09,80.70999908447266,1200.699951171875,18.229000091552734,2.822000026702881,22.139999389648438,0.0037238798898457156,-0.002246224703532445,0.004742911680287679,0.008490662934116343,-0.0016953689756404912,0.001485109439190262
2010-08-10,80.80000305175781,1196.199951171875,18.145999908447266,2.7809998989105225,22.3700008392334,0.0011145313034669224,-0.003754854579199012,0.004664608720960362,0.008286611910714014,-0.0016934963872439293,0.003245544565814988
2010-08-11,82.29000091552734,1197.5,17.889999389648438,2.684999942779541,25.389999389648438,0.01827260144691364,0.0010862254939798823,0.006296118097003019,0.007797119611316461,0.00013376375744743492,0.0031471255998470975
